                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                0.77826,                0.84755,                  1.079,                0.58271,                0.41984,                0.44007,                 0.3012,                  1.096,                 1.4836,                 1.3343,             0.00058677,             0.00058677,             0.00058677
                     39,                0.78877,                0.83113,                 1.0756,                0.65889,                0.37583,                0.43263,                0.30494,                 1.0987,                  1.474,                 1.3404,             0.00058323,             0.00058323,             0.00058323
                     40,                0.82429,                0.88894,                  1.099,                0.48933,                0.48624,                0.43853,                0.30299,                 1.0786,                 1.4666,                 1.3328,              0.0005797,              0.0005797,              0.0005797
                     41,                0.79806,                0.82873,                 1.0861,                0.51781,                0.48668,                0.44269,                0.30026,                 1.0847,                 1.4418,                 1.3223,             0.00057616,             0.00057616,             0.00057616
                     42,                0.77922,                0.80157,                 1.0602,                 0.5314,                0.43692,                0.45848,                 0.3076,                 1.1108,                 1.4899,                 1.3396,             0.00057263,             0.00057263,             0.00057263
                     43,                0.78314,                0.81565,                 1.0757,                0.40847,                 0.4663,                0.41042,                0.28313,                 1.0998,                 1.4809,                  1.344,             0.00056909,             0.00056909,             0.00056909
                     44,                0.77152,                 0.8285,                 1.0704,                0.39995,                0.48993,                0.43117,                0.29371,                 1.0656,                 1.4292,                  1.315,             0.00056556,             0.00056556,             0.00056556
                     45,                0.76741,                0.78014,                 1.0656,                0.42692,                0.47285,                0.42666,                0.28229,                 1.1002,                 1.4764,                 1.3516,             0.00056203,             0.00056203,             0.00056203
                     46,                 0.8093,                0.80121,                 1.0812,                0.50552,                0.40279,                0.41789,                0.27476,                 1.1499,                 1.4596,                 1.3784,             0.00055849,             0.00055849,             0.00055849
                     47,                0.77477,                0.77166,                 1.0606,                0.47653,                0.45004,                0.41953,                0.30205,                 1.0937,                 1.4513,                 1.3452,             0.00055496,             0.00055496,             0.00055496
                     48,                 0.7625,                0.75141,                 1.0545,                0.59389,                 0.4087,                0.43037,                 0.3043,                 1.0881,                 1.4161,                 1.3334,             0.00055142,             0.00055142,             0.00055142
                     49,                0.78349,                0.77856,                 1.0712,                0.50229,                0.53101,                0.47988,                0.31291,                 1.0959,                 1.4334,                  1.333,             0.00054789,             0.00054789,             0.00054789
                     50,                0.73173,                0.74686,                 1.0437,                0.56546,                0.42089,                0.44337,                0.30922,                 1.0907,                 1.3875,                 1.3375,             0.00054435,             0.00054435,             0.00054435
                     51,                 0.7293,                0.73627,                 1.0448,                0.59124,                0.41854,                0.45737,                0.32273,                 1.0989,                 1.5398,                 1.3542,             0.00054082,             0.00054082,             0.00054082
                     52,                0.73964,                0.72962,                 1.0646,                0.52341,                0.46277,                0.47503,                 0.3278,                 1.0915,                   1.43,                 1.3429,             0.00053728,             0.00053728,             0.00053728
                     53,                0.74337,                0.68854,                 1.0372,                0.59283,                0.40206,                0.47854,                  0.323,                 1.1243,                 1.4611,                 1.3634,             0.00053375,             0.00053375,             0.00053375
                     54,                0.74192,                 0.7061,                 1.0551,                0.57953,                0.44884,                0.48098,                0.33244,                 1.1004,                 1.4497,                 1.3484,             0.00053022,             0.00053022,             0.00053022
                     55,                0.74459,                0.70751,                   1.04,                0.59742,                 0.4353,                0.43756,                0.31237,                 1.1068,                 1.4528,                   1.36,             0.00052668,             0.00052668,             0.00052668
                     56,                0.72588,                0.68167,                 1.0375,                0.53305,                0.43264,                0.44185,                0.31152,                 1.0882,                   1.45,                 1.3464,             0.00052315,             0.00052315,             0.00052315
                     57,                0.73632,                0.68032,                 1.0237,                0.61485,                0.39823,                0.44334,                0.30596,                 1.0839,                 1.4737,                 1.3341,             0.00051961,             0.00051961,             0.00051961
                     58,                0.72413,                0.68069,                 1.0206,                0.47865,                0.46377,                0.46594,                0.32079,                 1.0808,                  1.452,                  1.331,             0.00051608,             0.00051608,             0.00051608
                     59,                0.71476,                0.73505,                 1.0435,                 0.5588,                0.48835,                0.49338,                0.33705,                 1.0819,                 1.4378,                 1.3418,             0.00051254,             0.00051254,             0.00051254
                     60,                0.68784,                0.64127,                 1.0126,                0.67426,                0.39773,                0.48543,                0.33595,                 1.0895,                  1.518,                 1.3504,             0.00050901,             0.00050901,             0.00050901
                     61,                0.71678,                0.70924,                  1.043,                0.57838,                0.40991,                0.46058,                 0.3239,                 1.0853,                 1.5197,                 1.3352,             0.00050548,             0.00050548,             0.00050548
                     62,                0.70865,                0.68145,                  1.027,                0.49432,                0.50474,                0.46915,                0.32281,                 1.0904,                 1.4131,                 1.3435,             0.00050194,             0.00050194,             0.00050194
                     63,                0.72794,                 0.7064,                 1.0513,                0.53344,                0.47383,                0.45429,                0.30582,                 1.1283,                  1.502,                 1.3766,             0.00049841,             0.00049841,             0.00049841
                     64,                 0.6911,                0.63595,                 1.0162,                0.57712,                0.43426,                0.45142,                0.31331,                 1.1193,                 1.6051,                  1.369,             0.00049487,             0.00049487,             0.00049487
                     65,                0.68281,                0.61746,                 1.0077,                0.47649,                0.47231,                 0.4634,                0.32044,                 1.0906,                 1.4767,                 1.3467,             0.00049134,             0.00049134,             0.00049134
                     66,                0.68248,                0.61008,                 1.0153,                0.48757,                0.45165,                0.44975,                0.31281,                   1.09,                 1.4391,                  1.348,              0.0004878,              0.0004878,              0.0004878
                     67,                0.67032,                0.64246,                 1.0125,                0.53266,                0.40264,                0.45815,                0.32912,                  1.093,                 1.5099,                 1.3621,             0.00048427,             0.00048427,             0.00048427
                     68,                0.65884,                0.58725,                 0.9953,                0.50595,                0.46063,                0.46949,                0.33258,                 1.0829,                 1.5133,                 1.3471,             0.00048074,             0.00048074,             0.00048074
                     69,                 0.6628,                0.59224,                 0.9983,                0.54469,                0.44927,                0.48762,                 0.3307,                 1.0887,                 1.5172,                 1.3555,              0.0004772,              0.0004772,              0.0004772
                     70,                0.63121,                0.57461,                0.99306,                0.73146,                0.42938,                0.49124,                0.33071,                 1.0874,                 1.5307,                 1.3481,             0.00047367,             0.00047367,             0.00047367
                     71,                0.65092,                0.57986,                0.99419,                0.54285,                0.40135,                0.44912,                0.31569,                 1.0956,                 1.4363,                 1.3418,             0.00047013,             0.00047013,             0.00047013
                     72,                0.66272,                0.59157,                0.99655,                  0.615,                0.43977,                0.47135,                0.32233,                 1.0824,                 1.4461,                 1.3294,              0.0004666,              0.0004666,              0.0004666
                     73,                0.66877,                0.62921,                 1.0027,                0.59381,                0.45334,                0.47464,                0.32863,                 1.0877,                 1.5396,                 1.3527,             0.00046306,             0.00046306,             0.00046306
                     74,                 0.6794,                0.60827,                 1.0156,                0.55183,                 0.4558,                0.47097,                0.33074,                 1.1004,                 1.5405,                 1.3474,             0.00045953,             0.00045953,             0.00045953
                     75,                 0.6399,                0.58928,                0.99156,                0.65354,                0.38113,                0.44439,                0.30162,                  1.128,                 1.6933,                 1.3803,               0.000456,               0.000456,               0.000456
                     76,                0.65799,                0.56702,                0.99818,                0.66108,                0.41263,                0.45473,                0.31791,                 1.0886,                 1.6575,                 1.3548,             0.00045246,             0.00045246,             0.00045246
                     77,                0.66497,                0.56474,                0.97832,                0.53804,                0.48893,                0.46739,                0.32008,                 1.1065,                 1.6596,                 1.3752,             0.00044893,             0.00044893,             0.00044893
                     78,                0.64748,                0.56247,                0.98378,                0.59399,                0.42062,                0.45288,                0.31449,                 1.0928,                 1.5319,                 1.3633,             0.00044539,             0.00044539,             0.00044539
                     79,                0.62849,                0.59168,                0.99549,                0.53733,                0.45542,                0.44027,                0.29796,                 1.1106,                 1.7094,                 1.3734,             0.00044186,             0.00044186,             0.00044186
                     80,                0.64657,                0.60789,                0.99346,                0.56508,                0.46788,                0.47646,                0.32769,                 1.0888,                 1.4921,                  1.363,             0.00043832,             0.00043832,             0.00043832
                     81,                0.62342,                0.54481,                0.98483,                0.49973,                0.48362,                 0.4691,                0.33136,                 1.0796,                 1.4326,                 1.3419,             0.00043479,             0.00043479,             0.00043479
                     82,                0.62907,                0.54745,                0.97059,                 0.4972,                0.44893,                0.46746,                 0.3305,                 1.1005,                 1.4835,                 1.3613,             0.00043126,             0.00043126,             0.00043126
                     83,                0.63418,                0.55597,                0.98095,                 0.5114,                0.40445,                 0.4616,                0.32158,                 1.1012,                 1.5015,                 1.3617,             0.00042772,             0.00042772,             0.00042772
                     84,                0.59139,                0.52898,                0.96456,                0.59977,                0.39451,                0.46161,                 0.3207,                 1.0965,                 1.5061,                 1.3616,             0.00042419,             0.00042419,             0.00042419
                     85,                0.62056,                 0.5654,                0.99224,                0.53148,                0.45765,                0.47615,                0.32974,                 1.0894,                 1.4463,                 1.3618,             0.00042065,             0.00042065,             0.00042065
                     86,                0.62337,                0.54177,                0.97897,                0.65018,                0.45747,                0.48938,                0.33229,                 1.0834,                  1.478,                 1.3531,             0.00041712,             0.00041712,             0.00041712
                     87,                0.64133,                0.56554,                 1.0012,                0.51768,                0.47044,                  0.481,                0.33541,                 1.0914,                 1.5253,                 1.3569,             0.00041358,             0.00041358,             0.00041358
                     88,                0.61914,                 0.5328,                0.98035,                0.55481,                0.46138,                0.47325,                0.32966,                 1.0756,                 1.4472,                 1.3534,             0.00041005,             0.00041005,             0.00041005
                     89,                0.63115,                0.51426,                0.97225,                0.66645,                0.40213,                0.47869,                 0.3367,                 1.0762,                 1.4133,                 1.3578,             0.00040652,             0.00040652,             0.00040652
                     90,                0.60518,                0.50082,                0.96652,                0.56184,                 0.4726,                0.48739,                0.33819,                 1.0748,                 1.4557,                 1.3477,             0.00040298,             0.00040298,             0.00040298
                     91,                0.61981,                0.51485,                0.96101,                0.62472,                0.43406,                0.48631,                0.34776,                 1.0554,                 1.4625,                 1.3191,             0.00039945,             0.00039945,             0.00039945
                     92,                0.60005,                0.52364,                0.96168,                0.52477,                0.50698,                0.50172,                0.35255,                 1.0678,                 1.4694,                  1.335,             0.00039591,             0.00039591,             0.00039591
                     93,                0.63326,                0.51938,                0.97701,                0.54245,                0.46886,                0.48161,                0.33174,                 1.0869,                 1.5618,                 1.3506,             0.00039238,             0.00039238,             0.00039238
                     94,                0.62698,                0.53273,                0.97967,                0.61544,                0.43091,                0.49019,                0.33663,                 1.0745,                  1.515,                 1.3468,             0.00038884,             0.00038884,             0.00038884
                     95,                 0.5837,                 0.4635,                0.94204,                0.54821,                0.42197,                 0.4598,                0.33601,                 1.0774,                 1.5161,                 1.3506,             0.00038531,             0.00038531,             0.00038531
                     96,                0.58609,                0.46589,                0.95269,                0.56846,                0.42776,                0.47039,                0.34201,                 1.0607,                 1.4751,                 1.3454,             0.00038178,             0.00038178,             0.00038178
                     97,                0.57394,                0.48733,                0.96617,                0.54034,                0.46365,                0.48286,                0.33501,                 1.0719,                 1.5116,                 1.3492,             0.00037824,             0.00037824,             0.00037824
                     98,                0.55067,                0.46618,                0.93331,                0.47721,                0.47676,                0.47337,                0.33183,                 1.0666,                 1.5334,                  1.358,             0.00037471,             0.00037471,             0.00037471
                     99,                0.58421,                0.49201,                0.96307,                0.52108,                0.46007,                0.47901,                0.33235,                 1.0792,                 1.5088,                 1.3642,             0.00037117,             0.00037117,             0.00037117
                    100,                  0.574,                0.47352,                0.95955,                0.45717,                0.47909,                0.46451,                 0.3289,                 1.0714,                 1.5675,                 1.3599,             0.00036764,             0.00036764,             0.00036764
                    101,                0.56085,                0.47189,                0.94947,                0.51688,                0.47154,                0.45571,                0.33194,                 1.0624,                 1.6596,                 1.3401,              0.0003641,              0.0003641,              0.0003641
                    102,                0.55829,                0.44211,                 0.9401,                0.52638,                 0.4899,                0.48418,                0.34079,                 1.0597,                 1.6017,                 1.3474,             0.00036057,             0.00036057,             0.00036057
                    103,                0.57848,                0.45728,                0.95141,                0.56042,                0.44921,                0.49312,                0.34131,                  1.056,                 1.5048,                 1.3459,             0.00035704,             0.00035704,             0.00035704
                    104,                0.55699,                0.44043,                  0.951,                0.63771,                0.46299,                0.50506,                0.34793,                 1.0565,                 1.5089,                  1.358,              0.0003535,              0.0003535,              0.0003535
                    105,                0.57333,                 0.4818,                0.95573,                0.68308,                0.46304,                0.53847,                0.36227,                  1.062,                 1.5506,                 1.3556,             0.00034997,             0.00034997,             0.00034997
                    106,                0.54546,                0.44804,                0.93685,                0.56223,                0.52962,                0.53566,                0.36902,                 1.0729,                 1.5959,                 1.3709,             0.00034643,             0.00034643,             0.00034643
                    107,                0.55808,                0.45117,                0.93739,                0.54065,                0.49536,                0.50744,                0.35949,                 1.0648,                 1.5747,                 1.3563,              0.0003429,              0.0003429,              0.0003429
                    108,                0.56389,                0.45573,                 0.9374,                0.59886,                0.47904,                 0.4908,                0.35536,                 1.0618,                  1.578,                 1.3468,             0.00033936,             0.00033936,             0.00033936
                    109,                0.56773,                0.48787,                 0.9674,                0.57602,                 0.4808,                0.48452,                0.34307,                 1.0689,                 1.5987,                 1.3471,             0.00033583,             0.00033583,             0.00033583
                    110,                0.56816,                0.45645,                0.94185,                0.61136,                 0.4526,                0.49257,                0.34752,                 1.0623,                 1.6234,                 1.3473,              0.0003323,              0.0003323,              0.0003323
                    111,                0.57636,                0.46788,                0.93915,                0.66692,                0.44831,                0.52008,                0.35197,                 1.0669,                 1.5842,                 1.3636,             0.00032876,             0.00032876,             0.00032876
                    112,                0.55107,                0.43549,                0.92852,                0.68197,                0.43739,                0.51834,                0.35117,                 1.0616,                 1.6114,                 1.3462,             0.00032523,             0.00032523,             0.00032523
                    113,                0.53985,                0.43336,                0.92261,                0.53706,                0.51951,                0.49144,                0.33606,                 1.0625,                 1.5932,                 1.3431,             0.00032169,             0.00032169,             0.00032169
                    114,                0.54633,                0.42824,                0.92881,                0.65273,                0.40716,                0.46429,                0.32508,                 1.0734,                 1.6938,                 1.3489,             0.00031816,             0.00031816,             0.00031816
                    115,                0.53653,                0.44929,                0.92498,                0.59948,                0.44001,                0.48442,                0.33569,                 1.0785,                   1.68,                 1.3517,             0.00031462,             0.00031462,             0.00031462
                    116,                0.54464,                0.43936,                0.93717,                0.62258,                0.45342,                0.48968,                0.33827,                 1.0813,                 1.6104,                 1.3588,             0.00031109,             0.00031109,             0.00031109
                    117,                0.55495,                0.43943,                0.94839,                0.57427,                 0.4825,                0.50475,                0.34876,                 1.0692,                 1.5848,                 1.3447,             0.00030756,             0.00030756,             0.00030756
                    118,                0.55326,                0.44396,                0.95002,                0.63015,                0.49805,                0.54046,                0.36467,                 1.0588,                  1.555,                 1.3379,             0.00030402,             0.00030402,             0.00030402
                    119,                 0.5434,                0.43775,                0.92803,                0.67749,                0.51376,                0.52757,                0.35681,                 1.0515,                 1.6962,                 1.3289,             0.00030049,             0.00030049,             0.00030049
                    120,                0.53022,                0.40599,                0.92097,                 0.6347,                0.50108,                 0.5267,                0.36041,                 1.0622,                 1.7356,                 1.3417,             0.00029695,             0.00029695,             0.00029695
                    121,                0.53203,                 0.4123,                  0.931,                0.60652,                0.47144,                0.51121,                0.34933,                 1.0831,                 1.7051,                 1.3565,             0.00029342,             0.00029342,             0.00029342
                    122,                0.54073,                 0.4231,                0.91355,                0.63384,                0.45096,                 0.5072,                0.35325,                 1.0807,                 1.6856,                 1.3475,             0.00028988,             0.00028988,             0.00028988
                    123,                 0.5269,                0.40769,                 0.9143,                0.64079,                0.45794,                0.50553,                 0.3524,                 1.0856,                 1.7092,                 1.3553,             0.00028635,             0.00028635,             0.00028635
                    124,                 0.5217,                0.42203,                0.91267,                0.49826,                0.51776,                0.49851,                0.34582,                 1.0813,                 1.7416,                 1.3603,             0.00028282,             0.00028282,             0.00028282
                    125,                0.52819,                0.40977,                0.92138,                0.63284,                0.46944,                0.52776,                0.36061,                 1.0779,                   1.69,                 1.3608,             0.00027928,             0.00027928,             0.00027928
                    126,                0.51336,                0.40913,                0.91697,                0.67341,                0.46505,                0.51462,                0.36033,                 1.0602,                 1.5932,                 1.3452,             0.00027575,             0.00027575,             0.00027575
                    127,                0.52892,                0.41608,                0.91535,                 0.5288,                0.51951,                0.48563,                 0.3534,                 1.0645,                 1.6904,                 1.3491,             0.00027221,             0.00027221,             0.00027221
                    128,                0.51859,                0.40308,                0.91152,                 0.6242,                0.44131,                0.49474,                0.35153,                 1.0741,                 1.7735,                 1.3613,             0.00026868,             0.00026868,             0.00026868
                    129,                0.52377,                 0.4117,                0.92888,                0.56065,                0.45979,                0.46371,                0.34324,                 1.0775,                 1.7531,                 1.3726,             0.00026514,             0.00026514,             0.00026514
                    130,                0.49948,                0.43109,                0.93641,                0.63268,                0.43193,                0.48771,                0.35265,                  1.074,                 1.6759,                  1.364,             0.00026161,             0.00026161,             0.00026161
                    131,                0.52347,                0.40231,                0.92562,                0.58196,                0.50195,                0.50411,                0.35778,                 1.0607,                 1.5792,                 1.3512,             0.00025808,             0.00025808,             0.00025808
                    132,                0.51137,                0.39901,                 0.9195,                0.57698,                0.48869,                 0.5017,                0.34607,                  1.052,                 1.5829,                 1.3436,             0.00025454,             0.00025454,             0.00025454
                    133,                 0.5275,                0.41636,                0.91991,                0.59797,                0.43732,                0.45317,                0.33104,                  1.074,                 1.7461,                 1.3561,             0.00025101,             0.00025101,             0.00025101
                    134,                0.52634,                0.40899,                0.91683,                0.58008,                0.47939,                 0.5028,                0.34032,                 1.0791,                 1.6993,                 1.3702,             0.00024747,             0.00024747,             0.00024747
                    135,                0.50413,                0.39504,                0.92287,                0.56487,                0.51449,                 0.5128,                0.35512,                 1.0576,                 1.5287,                 1.3602,             0.00024394,             0.00024394,             0.00024394
                    136,                  0.493,                0.36957,                0.90875,                0.54581,                0.51549,                0.48532,                0.33925,                 1.0565,                 1.5521,                 1.3547,              0.0002404,              0.0002404,              0.0002404
                    137,                0.50573,                 0.3954,                0.91723,                0.57452,                 0.4947,                0.46768,                0.32708,                 1.0693,                 1.6213,                 1.3638,             0.00023687,             0.00023687,             0.00023687
                    138,                0.49814,                0.39003,                0.91416,                0.64387,                0.48534,                0.48482,                0.34172,                 1.0574,                 1.6641,                 1.3597,             0.00023334,             0.00023334,             0.00023334
                    139,                0.49924,                0.39933,                0.91759,                0.64028,                0.43166,                0.47054,                0.33868,                 1.0581,                 1.7209,                 1.3543,              0.0002298,              0.0002298,              0.0002298
                    140,                0.50454,                0.39597,                0.91906,                0.63029,                0.44361,                0.47153,                0.34238,                 1.0496,                 1.5718,                 1.3508,             0.00022627,             0.00022627,             0.00022627
                    141,                0.49053,                0.38465,                0.90988,                0.61581,                0.43221,                0.49225,                0.34743,                  1.051,                 1.5746,                 1.3549,             0.00022273,             0.00022273,             0.00022273
                    142,                0.50185,                0.38898,                0.91126,                0.61072,                0.44034,                0.48907,                0.34333,                 1.0477,                 1.6762,                  1.352,              0.0002192,              0.0002192,              0.0002192
                    143,                0.50045,                0.39205,                 0.9124,                0.52538,                0.47108,                0.48118,                0.33932,                 1.0543,                 1.7281,                 1.3397,             0.00021566,             0.00021566,             0.00021566
                    144,                0.48713,                0.38757,                0.90591,                0.54813,                0.47601,                0.48774,                0.33891,                  1.045,                 1.6863,                 1.3306,             0.00021213,             0.00021213,             0.00021213
                    145,                 0.4858,                0.37015,                0.89963,                0.51244,                0.52208,                0.48081,                0.33382,                 1.0484,                 1.6743,                 1.3428,              0.0002086,              0.0002086,              0.0002086
                    146,                0.47716,                 0.3666,                0.89737,                0.61568,                0.45126,                0.49908,                 0.3474,                 1.0492,                 1.6839,                 1.3463,             0.00020506,             0.00020506,             0.00020506
                    147,                0.48258,                0.37078,                0.90901,                0.66404,                0.42456,                0.49307,                0.34663,                 1.0546,                 1.6952,                 1.3536,             0.00020153,             0.00020153,             0.00020153
                    148,                 0.4674,                0.36913,                0.90158,                0.57761,                0.46019,                0.47477,                0.34347,                 1.0564,                  1.716,                  1.351,             0.00019799,             0.00019799,             0.00019799
                    149,                0.45715,                0.34581,                0.88312,                0.53048,                 0.4697,                0.46537,                0.34105,                 1.0497,                 1.6642,                   1.34,             0.00019446,             0.00019446,             0.00019446
                    150,                0.47731,                0.36447,                 0.9048,                0.58761,                 0.4588,                 0.4729,                0.34389,                 1.0548,                 1.6337,                 1.3476,             0.00019092,             0.00019092,             0.00019092
                    151,                  0.478,                0.36348,                0.90506,                0.63839,                0.46209,                0.48975,                0.34909,                  1.051,                  1.589,                 1.3489,             0.00018739,             0.00018739,             0.00018739
                    152,                0.46862,                0.36282,                0.89989,                0.63812,                0.44468,                0.48709,                0.34809,                 1.0412,                 1.6276,                  1.339,             0.00018385,             0.00018385,             0.00018385
                    153,                0.45811,                0.34313,                0.89332,                0.64325,                0.45783,                0.50327,                0.35674,                 1.0449,                 1.6997,                 1.3432,             0.00018032,             0.00018032,             0.00018032
                    154,                 0.4588,                0.34955,                0.89578,                0.70629,                0.42697,                0.51271,                 0.3589,                 1.0475,                 1.6942,                 1.3476,             0.00017679,             0.00017679,             0.00017679
