                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.54105,                  0.391,                 0.8821,                0.67536,                0.48034,                0.52944,                 0.3858,                 1.0308,                 1.4069,                 1.2371,             0.00019092,             0.00019092,             0.00019092
                    114,                0.52807,                0.37902,                0.87732,                0.65716,                0.47645,                0.52891,                0.38684,                 1.0249,                 1.4875,                 1.2279,             0.00018621,             0.00018621,             0.00018621
                    115,                0.50924,                0.37217,                0.87405,                0.65195,                 0.4904,                0.52481,                  0.387,                  1.026,                 1.4449,                  1.226,              0.0001815,              0.0001815,              0.0001815
                    116,                0.51586,                0.36765,                0.87176,                0.62521,                0.49251,                0.52324,                0.38495,                 1.0242,                 1.3602,                 1.2304,             0.00017679,             0.00017679,             0.00017679
                    117,                0.52323,                 0.4011,                0.89283,                0.63383,                0.49926,                0.52704,                0.38654,                 1.0255,                 1.3448,                 1.2305,             0.00017207,             0.00017207,             0.00017207
                    118,                0.50279,                0.36715,                0.87229,                0.64386,                 0.5257,                0.53822,                0.39213,                 1.0295,                 1.3457,                 1.2301,             0.00016736,             0.00016736,             0.00016736
                    119,                 0.4876,                0.36388,                0.87424,                0.64356,                0.49933,                0.52662,                0.38865,                 1.0253,                 1.3538,                 1.2267,             0.00016265,             0.00016265,             0.00016265
                    120,                0.51077,                0.36508,                0.87275,                0.58934,                0.51971,                0.52155,                0.37995,                 1.0294,                 1.4256,                 1.2328,             0.00015794,             0.00015794,             0.00015794
                    121,                0.52517,                 0.3784,                0.88953,                0.73048,                0.44788,                  0.515,                0.37252,                 1.0279,                 1.4173,                 1.2346,             0.00015322,             0.00015322,             0.00015322
                    122,                0.51178,                0.37752,                0.87891,                0.63276,                0.49023,                0.51636,                 0.3777,                 1.0098,                 1.3753,                 1.2188,             0.00014851,             0.00014851,             0.00014851
                    123,                0.51351,                0.36867,                0.87296,                0.65452,                 0.5013,                0.51731,                0.37702,                 1.0063,                 1.3776,                 1.2119,              0.0001438,              0.0001438,              0.0001438
                    124,                0.51461,                 0.3816,                0.87472,                0.64291,                0.52794,                0.54701,                0.37939,                 1.0086,                 1.4194,                 1.2091,             0.00013909,             0.00013909,             0.00013909
                    125,                0.52124,                0.36754,                 0.8782,                0.73766,                0.48101,                0.53797,                0.38283,                 1.0067,                 1.4141,                 1.2087,             0.00013437,             0.00013437,             0.00013437
                    126,                0.50911,                0.37607,                0.89114,                0.71844,                0.48869,                0.53707,                0.38967,                 1.0106,                 1.3932,                  1.216,             0.00012966,             0.00012966,             0.00012966
                    127,                0.49651,                0.36285,                0.87349,                0.72286,                0.50226,                0.54561,                0.39482,                 1.0004,                 1.3501,                 1.2133,             0.00012495,             0.00012495,             0.00012495
                    128,                0.51141,                0.36589,                0.87367,                0.71101,                0.50882,                0.54927,                0.39098,                0.99448,                  1.318,                 1.2083,             0.00012024,             0.00012024,             0.00012024
                    129,                0.50191,                0.34878,                0.86964,                0.70634,                0.52141,                0.55352,                0.39933,                 0.9984,                 1.3162,                 1.2091,             0.00011553,             0.00011553,             0.00011553
                    130,                0.49892,                0.35599,                0.87058,                0.72559,                0.50639,                0.55808,                0.39517,                 1.0006,                 1.3258,                 1.2126,             0.00011081,             0.00011081,             0.00011081
                    131,                0.50338,                0.36009,                0.87762,                0.69638,                0.51349,                0.56214,                0.39883,                 1.0064,                 1.3495,                 1.2188,              0.0001061,              0.0001061,              0.0001061
                    132,                0.50724,                0.35914,                0.87484,                0.83277,                0.46617,                0.56246,                0.39756,                 1.0116,                 1.4217,                 1.2256,             0.00010139,             0.00010139,             0.00010139
                    133,                0.49915,                0.35628,                 0.8784,                0.74446,                 0.4716,                 0.5593,                0.40282,                  1.012,                 1.4515,                 1.2242,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    134,                 0.4939,                0.35112,                0.86794,                0.69805,                0.49319,                0.55846,                0.40013,                 1.0162,                 1.4251,                 1.2258,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    135,                0.48803,                 0.3569,                0.87628,                0.75465,                0.49156,                0.55848,                0.39847,                 1.0112,                 1.3883,                  1.223,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    136,                0.47101,                0.33424,                0.85278,                0.76366,                0.48739,                0.55665,                0.39912,                 1.0011,                 1.3531,                 1.2155,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    137,                0.48503,                0.34669,                 0.8687,                0.75363,                0.48147,                0.55206,                0.39519,                0.99972,                 1.3548,                 1.2155,             7.7826e-05,             7.7826e-05,             7.7826e-05
